GlobalAverageWaitingTime,GlobalAverageDockTime,GlobalAverageUnloadingTime,GlobalAverageLoadingTime,GlobalAverageUndockTime,DockingBay0_AverageWaitingTime,DockingBay0_AverageDockTime,DockingBay0_AverageUnloadingTime,DockingBay0_AverageLoadingTime,DockingBay0_AverageUndockTime
554.3630647248503,17624.178915769007,17803.467754245372,17996.165330016203,17710.336204043826,554.3630647248503,17624.178915769007,17803.467754245372,17996.165330016203,17710.336204043826
648.2619764413658,20307.495833350764,20498.146559075638,20681.6061620448,20450.107265886774,648.2619764413658,20307.495833350764,20498.146559075638,20681.6061620448,20450.107265886774
511.2870228830989,20339.625075542313,20512.901735123254,20432.814926864736,20445.934442362148,511.2870228830989,20339.625075542313,20512.901735123254,20432.814926864736,20445.934442362148
682.8081340913325,18416.951577442404,18630.24506092132,18810.572347019526,18499.525128832374,682.8081340913325,18416.951577442404,18630.24506092132,18810.572347019526,18499.525128832374
1069.809083575104,21494.108376288386,21659.694944031136,21839.29866250113,21628.74743053287,1069.809083575104,21494.108376288386,21659.694944031136,21839.29866250113,21628.74743053287
413.28800052419666,18234.03724347799,18409.835038130626,18283.359932459894,18295.147073691824,413.28800052419666,18234.03724347799,18409.835038130626,18283.359932459894,18295.147073691824
545.3674002606315,19651.082364917856,19841.66316965305,20016.653217395226,19804.846240329327,545.3674002606315,19651.082364917856,19841.66316965305,20016.653217395226,19804.846240329327
487.4231911572115,17817.175622354003,18028.485259984634,18218.669302222384,17166.494687933005,487.4231911572115,17817.175622354003,18028.485259984634,18218.669302222384,17166.494687933005
963.2016042315363,18214.928222024224,18382.193902669722,18286.078614057205,18300.09466691826,963.2016042315363,18214.928222024224,18382.193902669722,18286.078614057205,18300.09466691826
207.20572585807764,18428.67334795069,18606.099697992468,18418.991176946114,18430.730331065035,207.20572585807764,18428.67334795069,18606.099697992468,18418.991176946114,18430.730331065035
366.5970048763017,18551.913225622513,18720.98369700886,18889.12392302469,18699.414331051838,366.5970048763017,18551.913225622513,18720.98369700886,18889.12392302469,18699.414331051838
481.41801094722763,19907.490891586316,20083.97925492882,19979.320542263154,19991.879237867375,481.41801094722763,19907.490891586316,20083.97925492882,19979.320542263154,19991.879237867375
580.1093801289635,20146.83389860363,20349.066778042175,20529.544221813692,20225.81546287648,580.1093801289635,20146.83389860363,20349.066778042175,20529.544221813692,20225.81546287648
518.1373150536023,18873.93563507128,19059.483152234647,19072.528247809103,19085.62814235189,518.1373150536023,18873.93563507128,19059.483152234647,19072.528247809103,19085.62814235189
323.24433320134136,20685.114971758794,20868.66138377714,20581.456353154284,20594.689011809885,323.24433320134136,20685.114971758794,20868.66138377714,20581.456353154284,20594.689011809885
736.8825338126853,20943.38663553356,21126.148707512406,21299.69718151491,21058.12626911452,736.8825338126853,20943.38663553356,21126.148707512406,21299.69718151491,21058.12626911452
426.4927566074199,21586.360262834765,21756.02454808408,21776.208455376105,21790.98175109846,426.4927566074199,21586.360262834765,21756.02454808408,21776.208455376105,21790.98175109846
816.0995204712193,17962.19624096548,18161.988228403512,18338.246905284293,18350.430066331894,816.0995204712193,17962.19624096548,18161.988228403512,18338.246905284293,18350.430066331894
371.58698111473956,17562.510594225332,17756.68494367973,17620.305710058336,17633.04644213067,371.58698111473956,17562.510594225332,17756.68494367973,17620.305710058336,17633.04644213067
870.1175086899593,19720.251219772876,19927.566645718263,19853.169191871228,19867.284505315194,870.1175086899593,19720.251219772876,19927.566645718263,19853.169191871228,19867.284505315194
