GlobalAverageWaitingTime,GlobalAverageDockTime,GlobalAverageUnloadingTime,GlobalAverageLoadingTime,GlobalAverageUndockTime,DockingBay0_AverageWaitingTime,DockingBay0_AverageDockTime,DockingBay0_AverageUnloadingTime,DockingBay0_AverageLoadingTime,DockingBay0_AverageUndockTime
819.1058105687977,18840.00474367796,19020.77855996034,18893.017155221805,18907.118647296,819.1058105687977,18840.00474367796,19020.77855996034,18893.017155221805,18907.118647296
829.186829992519,20660.289499563303,20840.809994259438,20771.35131250081,20782.53419571849,829.186829992519,20660.289499563303,20840.809994259438,20771.35131250081,20782.53419571849
439.3824027509696,19815.246783095325,19974.480462047242,20140.87336597778,19862.28715046721,439.3824027509696,19815.246783095325,19974.480462047242,20140.87336597778,19862.28715046721
1154.497991244243,19534.972976792284,19510.594334639336,19675.90893199018,19688.53789481947,1154.497991244243,19534.972976792284,19510.594334639336,19675.90893199018,19688.53789481947
1088.175304449881,20947.77619990138,21128.279559452178,21310.76642552648,21087.649937344595,1088.175304449881,20947.77619990138,21128.279559452178,21310.76642552648,21087.649937344595
761.2097213543472,17248.379934294044,17431.378766524456,17300.327258406847,17312.06491568744,761.2097213543472,17248.379934294044,17431.378766524456,17300.327258406847,17312.06491568744
429.62417456677485,18678.98437534005,18859.943490457223,19025.085113484107,18743.002518310244,429.62417456677485,18678.98437534005,18859.943490457223,19025.085113484107,18743.002518310244
318.9230958618366,19662.747700056247,19839.71950574774,20057.09021069311,19608.77543752813,318.9230958618366,19662.747700056247,19839.71950574774,20057.09021069311,19608.77543752813
686.4990417506021,17183.75256198835,17347.011443077292,17277.059333139474,17289.496959292315,686.4990417506021,17183.75256198835,17347.011443077292,17277.059333139474,17289.496959292315
321.46394469801584,19597.141233705177,19781.816031520164,19737.64868479019,19748.967727519383,321.46394469801584,19597.141233705177,19781.816031520164,19737.64868479019,19748.967727519383
406.3296095969014,19887.978879384053,20053.509808554343,20219.63434155731,20231.904706564124,406.3296095969014,19887.978879384053,20053.509808554343,20219.63434155731,20231.904706564124
945.3901524870789,20562.20677853026,20727.666595918796,20687.69430322937,20699.818592505766,945.3901524870789,20562.20677853026,20727.666595918796,20687.69430322937,20699.818592505766
