GlobalAverageWaitingTime,GlobalAverageDockTime,GlobalAverageUnloadingTime,GlobalAverageLoadingTime,GlobalAverageUndockTime,DockingBay0_AverageWaitingTime,DockingBay0_AverageDockTime,DockingBay0_AverageUnloadingTime,DockingBay0_AverageLoadingTime,DockingBay0_AverageUndockTime
608.6221515665018,16419.7668461647,16672.617867241857,16968.04782593548,16629.271128400913,608.6221515665018,16419.7668461647,16672.617867241857,16968.04782593548,16629.271128400913
1286.7180242801217,18862.514362178055,19108.532018938204,19067.288914267094,19079.539660098522,1286.7180242801217,18862.514362178055,19108.532018938204,19067.288914267094,19079.539660098522
747.4191612935906,19754.652108421888,19982.57646304803,20240.267270084772,19905.17848529066,747.4191612935906,19754.652108421888,19982.57646304803,20240.267270084772,19905.17848529066
2304.1302481612324,16575.506945934994,16900.186006964126,16867.176754197688,16880.108216011216,2304.1302481612324,16575.506945934994,16900.186006964126,16867.176754197688,16880.108216011216
943.7268886310569,21079.82758334059,21339.17881384402,21317.747759275702,21329.158631810067,943.7268886310569,21079.82758334059,21339.17881384402,21317.747759275702,21329.158631810067
968.4955107553147,16896.617474101,17168.088783693955,17455.367825586407,17080.61917553328,968.4955107553147,16896.617474101,17168.088783693955,17455.367825586407,17080.61917553328
838.3660772310424,18854.186812677817,19105.523177303035,19359.785093377683,19373.104240717857,838.3660772310424,18854.186812677817,19105.523177303035,19359.785093377683,19373.104240717857
535.5652058332781,17858.94765377561,18141.554716591036,17347.291581247224,17363.306856989362,535.5652058332781,17858.94765377561,18141.554716591036,17347.291581247224,17363.306856989362
1235.730277128751,17161.92476110648,17407.93479510353,17377.257524261273,17390.44287375717,1235.730277128751,17161.92476110648,17407.93479510353,17377.257524261273,17390.44287375717
324.1223843719909,18546.91767031607,18819.140158292954,18723.675991448446,18735.365163843828,324.1223843719909,18546.91767031607,18819.140158292954,18723.675991448446,18735.365163843828
505.96683767334383,17430.047451853596,17693.659962779562,17943.87367457348,17711.67334360954,505.96683767334383,17430.047451853596,17693.659962779562,17943.87367457348,17711.67334360954
1272.746288889616,19764.886453558487,19663.733173925593,19930.80821801578,19942.306984602455,1272.746288889616,19764.886453558487,19663.733173925593,19930.80821801578,19942.306984602455
932.734906027518,19815.625715051196,20117.281508359123,19995.61207501029,20007.868056489242,932.734906027518,19815.625715051196,20117.281508359123,19995.61207501029,20007.868056489242
1351.3589831552192,17175.502466433823,17473.891636756995,17494.94396629491,17508.76450112237,1351.3589831552192,17175.502466433823,17473.891636756995,17494.94396629491,17508.76450112237
455.9268056092615,18610.787560078592,18904.308522882788,19164.243957992236,18798.931889618692,455.9268056092615,18610.787560078592,18904.308522882788,19164.243957992236,18798.931889618692
1052.4230429869021,21235.7208020286,21494.32360210122,21488.100093139783,21498.901588074306,1052.4230429869021,21235.7208020286,21494.32360210122,21488.100093139783,21498.901588074306
810.411221746606,20623.85878032587,20896.35440664076,21168.555837708063,20849.742267677706,810.411221746606,20623.85878032587,20896.35440664076,21168.555837708063,20849.742267677706
1207.7026863888166,18280.467036199447,18576.36590865107,18840.293726760905,18648.51993081357,1207.7026863888166,18280.467036199447,18576.36590865107,18840.293726760905,18648.51993081357
799.9422568611288,16667.30450372349,16956.63153205981,17238.016745874997,16833.93896352081,799.9422568611288,16667.30450372349,16956.63153205981,17238.016745874997,16833.93896352081
1338.8998749222817,18744.23472177366,19027.55287049113,18984.83657026727,18999.1480354286,1338.8998749222817,18744.23472177366,19027.55287049113,18984.83657026727,18999.1480354286
653.4903234752736,20061.56458256982,20050.069009606206,20311.05218232539,20322.12589552131,653.4903234752736,20061.56458256982,20050.069009606206,20311.05218232539,20322.12589552131
1630.156318443726,18226.936645497914,18515.371014240878,18448.043770257394,18461.71150930242,1630.156318443726,18226.936645497914,18515.371014240878,18448.043770257394,18461.71150930242
720.7048444504655,20167.024810311104,20450.849968028793,20725.83807660069,20455.2113599947,720.7048444504655,20167.024810311104,20450.849968028793,20725.83807660069,20455.2113599947
1391.5293729337886,17654.0850974183,17910.78920427151,18175.127559635588,17941.698928419064,1391.5293729337886,17654.0850974183,17910.78920427151,18175.127559635588,17941.698928419064
1045.8713783982635,17249.472721976064,17492.890477084755,17455.576673517902,17466.51782612131,1045.8713783982635,17249.472721976064,17492.890477084755,17455.576673517902,17466.51782612131
1108.5952115129828,15805.010018967152,16058.466856454472,16321.720361277914,16062.108327619791,1108.5952115129828,15805.010018967152,16058.466856454472,16321.720361277914,16062.108327619791
882.612729960685,17123.443598610476,17419.5061025996,17702.949594382906,17370.587105464558,882.612729960685,17123.443598610476,17419.5061025996,17702.949594382906,17370.587105464558
895.4389456819613,19163.432625015666,19448.558002722424,19251.380152389465,19261.57950867555,895.4389456819613,19163.432625015666,19448.558002722424,19251.380152389465,19261.57950867555
869.7109494612791,21207.719212376116,21491.207381366567,21314.60314070673,21328.38154155535,869.7109494612791,21207.719212376116,21491.207381366567,21314.60314070673,21328.38154155535
1891.2894004056725,19287.57210480805,19593.400348589174,19636.18264203666,19649.747539117245,1891.2894004056725,19287.57210480805,19593.400348589174,19636.18264203666,19649.747539117245
2135.6027824491066,18790.504302921643,19064.89724562626,19341.28086866456,19111.76891684933,2135.6027824491066,18790.504302921643,19064.89724562626,19341.28086866456,19111.76891684933
1022.8199627175875,20230.207668105646,20475.788013988695,20752.951960181803,20400.058922734053,1022.8199627175875,20230.207668105646,20475.788013988695,20752.951960181803,20400.058922734053
1574.5509725191705,19797.797074464626,20078.037774466586,20027.040060297728,20040.201566443688,1574.5509725191705,19797.797074464626,20078.037774466586,20027.040060297728,20040.201566443688
942.5887508481342,19491.829777956893,19766.282519114848,20047.936102151714,19682.235021044806,942.5887508481342,19491.829777956893,19766.282519114848,20047.936102151714,19682.235021044806
2724.397970236916,20993.4265752423,21257.53021744749,20992.962708006882,21005.770198723727,2724.397970236916,20993.4265752423,21257.53021744749,20992.962708006882,21005.770198723727
2830.053200490646,20183.450104781008,20439.91094764089,20687.424809937744,20509.99102535368,2830.053200490646,20183.450104781008,20439.91094764089,20687.424809937744,20509.99102535368
1147.1247813844745,17660.83573393636,17925.773260600825,17901.757854571024,17914.0055728139,1147.1247813844745,17660.83573393636,17925.773260600825,17901.757854571024,17914.0055728139
1083.594539998082,18358.661168262188,18661.588793691935,18677.874969633707,18689.231095691786,1083.594539998082,18358.661168262188,18661.588793691935,18677.874969633707,18689.231095691786
1033.5800860580998,19555.1580835464,19819.20994979583,19688.14606575505,19699.371213492912,1033.5800860580998,19555.1580835464,19819.20994979583,19688.14606575505,19699.371213492912
1142.506411509621,18978.723235683527,19223.469786803205,19145.163339567927,19157.218311430934,1142.506411509621,18978.723235683527,19223.469786803205,19145.163339567927,19157.218311430934
1418.4346668853555,19478.205420773327,19745.912281129677,19706.900398041707,19719.00342199838,1418.4346668853555,19478.205420773327,19745.912281129677,19706.900398041707,19719.00342199838
2120.407364168767,21886.724405347104,22128.217352233576,22410.112999564426,22180.368291179882,2120.407364168767,21886.724405347104,22128.217352233576,22410.112999564426,22180.368291179882
1322.888815884957,19146.25762122347,19407.69187059715,19651.691379973912,19301.175727043854,1322.888815884957,19146.25762122347,19407.69187059715,19651.691379973912,19301.175727043854
991.8964389631549,17669.114659531075,17911.940471480597,17879.999296895152,17891.446834699414,991.8964389631549,17669.114659531075,17911.940471480597,17879.999296895152,17891.446834699414
630.8674072236913,16098.446629674841,16358.499816532198,16669.78556703571,16248.099362407209,630.8674072236913,16098.446629674841,16358.499816532198,16669.78556703571,16248.099362407209
1175.7576224175282,14850.83599733458,15132.127592556777,15024.471739133995,15037.368908381794,1175.7576224175282,14850.83599733458,15132.127592556777,15024.471739133995,15037.368908381794
1202.6143044954747,20686.59992666289,20953.380172604837,20867.685993802643,20878.676387659016,1202.6143044954747,20686.59992666289,20953.380172604837,20867.685993802643,20878.676387659016
1180.862838662326,16373.325448364385,16620.80927071295,16884.999053825293,16515.21354274361,1180.862838662326,16373.325448364385,16620.80927071295,16884.999053825293,16515.21354274361
782.5085477571401,20799.061491392997,21107.942978880204,21372.64559496505,20996.14207476754,782.5085477571401,20799.061491392997,21107.942978880204,21372.64559496505,20996.14207476754
