GlobalAverageWaitingTime,GlobalAverageDockTime,GlobalAverageUnloadingTime,GlobalAverageLoadingTime,GlobalAverageUndockTime,DockingBay0_AverageWaitingTime,DockingBay0_AverageDockTime,DockingBay0_AverageUnloadingTime,DockingBay0_AverageLoadingTime,DockingBay0_AverageUndockTime
217.56345971842651,22397.259298551846,22670.053343063137,22867.006307576303,22591.267223352803,217.56345971842651,22397.259298551846,22670.053343063137,22867.006307576303,22591.267223352803
313.078372264856,23566.948342647916,23788.126352995285,24005.224891585745,23585.16399681931,313.078372264856,23566.948342647916,23788.126352995285,24005.224891585745,23585.16399681931
482.30680228137356,18934.752815995194,19213.355812972175,18998.148006987656,19012.950044189474,482.30680228137356,18934.752815995194,19213.355812972175,18998.148006987656,19012.950044189474
391.4615800821445,22023.642153443547,22287.407450007828,22245.293329955428,22264.96757338518,391.4615800821445,22023.642153443547,22287.407450007828,22245.293329955428,22264.96757338518
253.2206446261895,22200.614717424538,22504.24331806006,22705.666117500878,21719.723742891623,253.2206446261895,22200.614717424538,22504.24331806006,22705.666117500878,21719.723742891623
345.1160878172463,19372.233313719575,19657.36976284796,19490.277526788268,19509.118494471,345.1160878172463,19372.233313719575,19657.36976284796,19490.277526788268,19509.118494471
539.1957264338037,24234.92582710486,24518.006548454523,24722.183751900146,24404.356425105467,539.1957264338037,24234.92582710486,24518.006548454523,24722.183751900146,24404.356425105467
112.56128270042207,22173.942883555184,22405.09069593289,21893.3815312126,21914.869525569316,112.56128270042207,22173.942883555184,22405.09069593289,21893.3815312126,21914.869525569316
378.6856304509347,21945.434384349865,22229.108560883742,22443.2749115702,22017.84493135533,378.6856304509347,21945.434384349865,22229.108560883742,22443.2749115702,22017.84493135533
120.43588103054361,21324.05510618546,21051.271461141838,21263.094789837643,21280.61747988998,120.43588103054361,21324.05510618546,21051.271461141838,21263.094789837643,21280.61747988998
87.17870094875958,22258.134364173475,22562.912321990472,22759.81163568553,22777.87859547668,87.17870094875958,22258.134364173475,22562.912321990472,22759.81163568553,22777.87859547668
484.4888151012494,21756.5635873093,21483.684811867613,21692.16286847736,21711.862961842915,484.4888151012494,21756.5635873093,21483.684811867613,21692.16286847736,21711.862961842915
493.7996057198846,20441.84345339224,20680.796647372335,20875.642497616678,20718.659474159354,493.7996057198846,20441.84345339224,20680.796647372335,20875.642497616678,20718.659474159354
133.15576295547174,19145.18244001789,19395.472445281997,19157.328423732757,19178.379050041087,133.15576295547174,19145.18244001789,19395.472445281997,19157.328423732757,19178.379050041087
97.02774128594838,22575.353843135832,22874.61071885191,22544.847292347,22561.990457305194,97.02774128594838,22575.353843135832,22874.61071885191,22544.847292347,22561.990457305194
